id_cliente,edad,ingresos_mensuales,gasto_mensual_promedio,score_crediticio,transacciones_mes,tarjeta_asignada
13295,42,32199.77,16586.15,696,6,Gold
11319,31,24650.74,13671.38,655,24,Gold
67605,49,80150.24,36777.77,730,41,Platinum
26024,37,23817.08,17143.57,629,15,Gold
91596,74,148952.44,48683.93,783,50,Black
18522,37,29107.69,14606.81,658,15,Gold
16142,31,24733.83,11804.56,662,17,Gold
78667,39,59006.15,22169.11,734,29,Platinum
50445,43,26022.17,15533.48,609,16,Gold
43390,37,32126.92,18284.3,633,18,Gold
20674,42,31813.7,20440.28,654,15,Gold
52312,34,26462.98,15504.43,675,19,Gold
53700,37,31368.91,20316.35,651,14,Gold
94724,61,180303.95,65077.45,787,43,Black
26781,23,29927.01,19028.41,621,13,Gold
4653,36,25227.82,15234.17,634,23,Gold
21656,42,19871.03,11143.98,646,11,Gold
13646,25,22630.59,8776.14,703,24,Gold
81631,44,59332.53,25597.02,705,30,Platinum
57008,46,20741.55,7258.2,622,12,Gold
6369,23,20895.61,11232.67,687,14,Gold
97698,70,217619.54,54200.33,796,47,Black
40670,31,33367.34,16688.39,706,18,Gold
28526,26,23594.37,14881.29,692,21,Gold
64896,44,46844.14,28957.32,699,31,Platinum
37081,26,31802.09,18793.14,646,16,Gold
38952,40,13074.2,7550.0,687,16,Gold
8213,26,21064.82,12741.06,698,14,Gold
87430,51,62277.98,16442.0,713,31,Platinum
26582,28,30078.23,15982.67,658,16,Gold
74229,31,53624.68,32838.65,725,33,Platinum
55058,23,21628.74,12823.96,655,13,Gold
50619,28,20332.57,9214.94,581,17,Gold
78403,60,67248.69,26713.08,769,25,Platinum
30223,33,24120.11,13869.54,642,18,Gold
83661,35,74140.03,49236.8,716,37,Platinum
51937,41,30828.49,16872.94,711,21,Gold
1197,38,24901.81,9872.69,587,17,Gold
7476,27,33651.61,20160.57,616,12,Gold
53539,40,35129.17,13942.75,641,13,Gold
60840,38,53519.3,29576.09,732,25,Platinum
6900,43,17627.49,10894.95,639,10,Gold
85135,63,81159.7,43715.99,761,24,Platinum
80090,42,71367.38,38978.0,740,29,Platinum
88498,47,51396.89,26441.49,742,38,Platinum
72637,61,52070.84,34285.39,691,31,Platinum
73499,54,80327.67,23595.37,645,29,Platinum
75094,49,70041.57,24485.23,735,30,Platinum
29365,39,28518.07,12463.11,654,8,Gold
73683,40,57281.82,30558.47,682,30,Platinum
94563,35,178732.97,77670.1,772,39,Black
83482,64,39403.08,13455.19,698,21,Platinum
48687,38,19930.08,9558.62,717,9,Gold
91240,58,105853.23,28949.96,772,49,Black
80784,37,45348.84,21368.63,720,26,Platinum
35131,22,28092.74,17437.46,623,17,Gold
12980,22,20607.51,9036.88,658,18,Gold
8212,41,28207.71,14472.53,710,7,Gold
99124,39,155122.98,70523.41,781,43,Black
71604,52,46889.87,13620.6,793,34,Platinum
63470,50,75343.77,34033.72,716,29,Platinum
704,35,17957.69,8221.47,757,17,Gold
78610,48,71035.9,32990.87,709,27,Platinum
33462,32,29186.06,18198.8,613,23,Gold
12654,31,26910.59,11722.69,663,14,Gold
96821,59,132029.92,56668.84,763,38,Black
36211,36,26680.37,10163.38,688,16,Gold
92775,37,155978.89,74234.45,771,39,Black
39115,22,25755.59,19435.18,661,15,Gold
43901,49,24190.1,13299.06,684,13,Gold
14231,45,27754.06,15506.64,695,16,Gold
77343,40,60047.4,32128.78,752,21,Platinum
2233,41,15149.48,8052.42,617,19,Gold
35861,48,31909.47,14396.82,645,16,Gold
35136,36,24055.34,9823.03,602,17,Gold
28084,39,17273.48,12753.93,654,15,Gold
35296,41,30102.28,19326.83,586,7,Gold
49801,22,22971.6,12171.0,692,19,Gold
93462,53,137822.19,54431.75,775,39,Black
2735,22,34935.31,23480.41,679,16,Gold
68382,32,79140.54,46089.59,730,30,Platinum
62668,53,64484.63,39094.71,763,36,Platinum
2177,31,16961.69,12328.09,697,9,Gold
87887,51,53388.56,31523.4,709,28,Platinum
38298,46,23664.96,12012.69,627,17,Gold
96149,41,168985.47,80827.12,778,45,Black
81969,59,39570.89,16986.96,673,31,Platinum
54783,35,33967.75,15092.94,687,11,Gold
71065,37,55750.97,20930.56,743,30,Platinum
22158,26,31350.43,20747.15,573,13,Gold
39442,41,35389.66,24726.32,667,18,Gold
76102,32,61317.45,31884.12,714,33,Platinum
91156,39,162303.47,45827.01,807,43,Black
48006,35,25730.22,15523.84,615,10,Gold
69181,64,60670.7,36535.87,740,31,Platinum
13149,41,22104.36,10426.33,640,13,Gold
74664,40,63079.6,31811.34,691,23,Platinum
93147,44,204469.39,56435.71,761,55,Black
30798,32,18131.35,9519.55,617,8,Gold
19579,23,29661.88,12796.14,654,13,Gold
22230,26,22103.3,13359.28,704,14,Gold
29104,40,19985.14,9724.98,619,10,Gold
82761,30,42722.25,17044.47,739,24,Platinum
30892,35,28294.92,11905.69,651,17,Gold
40280,22,22182.53,12184.79,678,16,Gold
95354,63,191672.01,49228.51,765,49,Black
61991,48,88863.2,51859.47,709,35,Platinum
3250,28,15710.49,7648.56,559,16,Gold
93301,56,137655.23,59221.22,756,42,Black
14548,47,24942.05,12653.53,597,13,Gold
9859,25,27778.71,15725.47,621,19,Gold
21939,25,26915.95,12751.32,706,17,Gold
85734,64,72531.87,33946.32,719,31,Platinum
44555,22,24233.45,17102.53,655,15,Gold
21496,46,21176.46,8813.65,671,10,Gold
10468,48,30792.36,20930.11,616,19,Gold
58384,47,27867.44,18164.29,612,14,Gold
51288,40,28566.27,14942.98,660,13,Gold
39140,37,18111.12,6398.64,674,11,Gold
78055,59,57494.2,35653.23,768,25,Platinum
46907,26,28755.45,17569.54,601,14,Gold
52517,45,21245.89,8547.1,676,15,Gold
39099,43,19399.7,11239.51,681,11,Gold
29926,24,38009.17,15929.2,716,19,Gold
74154,54,67683.98,25162.85,696,28,Platinum
92471,63,187983.3,66777.66,791,38,Black
90906,63,198135.82,77384.0,798,51,Black
30218,24,35146.49,24746.33,670,14,Gold
13487,24,27828.69,17861.81,667,16,Gold
55129,36,21379.86,8822.79,640,7,Gold
30894,47,23068.26,14694.67,637,17,Gold
70930,57,68330.56,31907.42,802,31,Platinum
52179,24,28205.05,11644.74,648,16,Gold
48859,23,20469.61,9949.3,595,10,Gold
39459,42,20876.48,14644.26,642,13,Gold
75201,48,66580.38,21377.4,785,28,Platinum
47193,32,23712.44,14849.9,592,10,Gold
40096,42,27979.2,19595.16,622,16,Gold
32360,45,21772.61,12539.43,618,10,Gold
73818,62,68733.02,29067.05,681,30,Platinum
72926,59,74237.23,33416.77,736,27,Platinum
84304,64,57087.97,34731.63,742,25,Platinum
58647,28,26143.81,11212.06,670,16,Gold
11176,45,27551.26,12991.57,634,15,Gold
62498,34,68292.74,25158.52,743,27,Platinum
89422,50,29877.9,20951.11,780,30,Platinum
32755,23,29935.35,16768.34,679,12,Gold
47027,41,29903.66,16340.41,690,13,Gold
51773,41,16989.32,7686.58,609,12,Gold
95249,42,165195.92,45317.54,807,41,Black
85113,41,84231.29,26647.39,687,41,Platinum
2775,36,22544.23,13689.93,598,15,Gold
10868,29,21026.7,10016.79,641,17,Gold
16223,25,25731.18,19065.74,673,17,Gold
68796,35,43741.43,20865.08,671,31,Platinum
95207,38,166524.49,93885.31,798,41,Black
90754,56,175171.59,62499.72,814,36,Black
77249,42,55899.88,20640.01,698,25,Platinum
72265,32,76552.99,25635.84,724,22,Platinum
62517,52,74824.99,47239.71,697,26,Platinum
93086,40,160200.06,61122.17,751,41,Black
79603,45,56903.13,23726.62,743,25,Platinum
52007,31,26243.92,10860.62,682,14,Gold
88556,46,66489.3,36113.9,700,27,Platinum
7478,31,25977.02,14226.65,729,17,Gold
96245,38,103267.2,28050.63,779,37,Black
56651,36,22397.9,12770.03,664,11,Gold
71388,58,88780.62,27411.57,715,29,Platinum
52916,23,34802.56,17500.21,680,14,Gold
12679,30,30193.64,19425.22,607,16,Gold
16472,35,27013.59,12271.79,629,18,Gold
78563,36,68539.33,19965.73,766,28,Platinum
51810,44,25189.49,14719.33,637,15,Gold
24519,41,31853.04,22609.84,670,17,Gold
40745,47,27005.94,15910.63,612,6,Gold
62403,32,84754.02,41120.83,713,31,Platinum
50407,31,26164.9,13054.64,668,15,Gold
69409,41,68435.34,25368.61,694,31,Platinum
18533,42,31427.43,19193.78,609,8,Gold
48555,33,26758.36,17802.42,606,20,Gold
3376,38,19879.86,11698.38,565,12,Gold
94400,37,232584.81,53491.77,791,50,Black
23431,38,30949.6,20356.96,638,21,Gold
82239,42,62434.19,23975.52,749,32,Platinum
76611,62,82659.69,34817.57,738,34,Platinum
29122,31,27794.5,13408.46,619,8,Gold
99300,36,184086.3,44391.62,771,54,Black
69048,40,60911.41,19401.36,755,18,Platinum
77566,46,56348.02,20545.04,707,16,Platinum
2206,42,27362.03,12888.67,674,16,Gold
86656,52,53209.7,30299.51,731,26,Platinum
92265,51,144027.12,51675.04,797,37,Black
94318,49,138507.38,67249.82,796,40,Black
53732,24,22576.62,15229.52,713,13,Gold
78105,38,44522.52,11081.5,703,27,Platinum
67747,40,61700.08,28529.03,748,23,Platinum
95838,50,110949.8,48890.1,804,39,Black
57766,23,24133.98,9912.79,646,11,Gold
35782,28,22540.61,14360.72,623,21,Gold
2364,29,30563.44,21468.76,750,10,Gold
74284,57,72940.59,24474.93,758,25,Platinum
79576,48,77388.42,26632.68,738,35,Platinum
29769,28,37831.83,20473.52,704,23,Gold
68457,63,77229.85,37898.36,735,23,Platinum
11945,33,35088.88,23677.77,590,12,Gold
62658,35,71066.13,26149.87,727,26,Platinum
12569,24,16640.14,10057.93,654,12,Gold
60985,63,55291.34,30163.52,726,32,Platinum
20162,24,21117.28,11401.01,664,22,Gold
31527,38,30841.83,16336.12,638,26,Gold
67812,47,100070.6,31078.59,723,22,Platinum
51888,46,23183.79,10556.91,614,10,Gold
71799,35,67305.96,18567.21,723,38,Platinum
67197,42,56333.36,15646.89,699,27,Platinum
61850,37,56231.59,23340.78,722,21,Platinum
9229,30,16159.72,8113.08,598,10,Gold
81349,39,71642.15,26060.46,767,28,Platinum
68871,55,66085.24,31446.69,728,21,Platinum
14563,24,32461.32,15045.48,607,18,Gold
59292,48,28245.8,13051.37,668,14,Gold
67936,40,74014.9,36756.86,712,27,Platinum
89049,45,54013.65,31113.96,710,33,Platinum
17807,27,24432.02,16560.29,624,11,Gold
53422,33,26687.21,15481.24,637,14,Gold
68056,43,72521.94,37793.71,761,37,Platinum
54259,46,20219.82,12728.11,631,13,Gold
41032,46,21375.73,12302.06,638,15,Gold
13985,28,27134.92,16384.8,657,14,Gold
53070,43,23692.89,9310.34,657,18,Gold
26297,44,24692.96,11068.4,653,13,Gold
43970,40,27304.66,11047.61,677,16,Gold
64240,31,78476.51,34786.43,749,21,Platinum
64476,53,62915.21,31687.14,698,31,Platinum
93369,72,148934.64,77294.61,803,46,Black
7284,23,24804.28,11361.89,677,15,Gold
92148,62,91496.35,39145.95,802,41,Black
89516,31,63635.28,28209.04,637,25,Platinum
56243,45,25207.94,9886.52,634,21,Gold
7070,26,14596.3,5609.88,668,9,Gold
26445,28,17466.92,11847.84,623,20,Gold
80807,56,73196.44,25676.78,709,31,Platinum
93986,66,193689.28,60509.32,807,54,Black
66505,64,55950.69,27414.04,721,23,Platinum
36562,47,19691.87,12151.92,691,17,Gold
91623,53,84271.12,24953.45,768,38,Black
97585,58,117767.84,42165.38,800,41,Black
52283,47,25947.51,12633.56,728,15,Gold
94675,74,156923.54,54921.64,801,44,Black
56426,49,19333.48,8976.95,692,16,Gold
65569,60,58714.71,26132.28,759,21,Platinum
20232,30,18511.43,14270.13,639,18,Gold
88919,57,55824.27,18689.87,723,27,Platinum
9878,47,18195.83,10019.92,623,14,Gold
43844,40,18040.84,6473.34,665,18,Gold
26108,32,30386.68,13196.25,749,17,Gold
41301,29,27428.19,13371.75,595,11,Gold
98568,44,140206.83,43804.54,820,40,Black
73810,35,66487.35,38731.66,774,29,Platinum
83,45,32389.47,16866.75,660,14,Gold
52852,27,16944.68,8860.53,662,14,Gold
39992,44,29967.44,18529.7,642,16,Gold
10982,32,26498.36,14352.36,673,14,Gold
16267,24,26613.35,11434.88,604,19,Gold
28832,38,19248.86,7895.86,692,18,Gold
72098,47,69495.54,20398.86,698,25,Platinum
92229,57,120176.87,37237.85,781,39,Black
40481,31,21827.95,14132.36,663,11,Gold
42382,27,20099.87,10962.3,671,17,Gold
43526,30,31600.21,17526.42,658,17,Gold
48863,33,20227.66,14158.4,634,12,Gold
31706,34,25631.09,13454.66,664,9,Gold
37097,38,11863.32,7856.4,679,13,Gold
80091,58,73957.42,27439.18,781,30,Platinum
49879,43,27560.01,11878.81,662,21,Gold
45022,49,21230.91,11540.11,609,13,Gold
64293,41,73475.45,23957.43,742,29,Platinum
90798,68,101587.39,36796.98,758,52,Black
43081,32,24831.51,11779.24,642,19,Gold
96504,63,148581.32,78860.98,757,51,Black
39277,31,33336.59,17788.34,653,16,Gold
79671,44,73310.97,43298.14,695,32,Platinum
75608,34,66466.58,37591.25,720,20,Platinum
98552,63,123856.7,61677.52,811,60,Black
51605,47,27216.72,17799.82,696,23,Gold
26377,25,29374.96,21654.17,756,17,Gold
6877,35,27755.09,18692.92,650,18,Gold
10059,49,27390.19,13918.89,716,14,Gold
27083,28,27502.14,11199.05,636,16,Gold
98601,41,106486.46,32576.67,796,54,Black
45772,49,26571.27,16810.91,637,21,Gold
71576,41,51584.64,29694.52,771,25,Platinum
59768,23,15953.67,13004.54,649,11,Gold
37134,46,25428.61,12829.53,644,15,Gold
28683,45,24785.39,13974.69,664,14,Gold
94926,60,135465.48,55872.81,788,43,Black
93076,59,172119.69,73045.87,786,51,Black
10887,48,20810.88,13063.58,654,16,Gold
13241,28,16348.89,9733.95,602,18,Gold
36960,34,20341.22,11188.8,554,8,Gold
30675,39,28428.41,18203.92,639,17,Gold
69538,57,68289.18,22439.28,774,32,Platinum
89528,53,74290.43,30766.73,734,21,Platinum
63173,39,63813.19,34873.49,751,27,Platinum
40821,26,30058.54,17505.96,673,6,Gold
18636,38,22444.01,11532.94,682,15,Gold
71715,52,61098.03,21333.87,700,24,Platinum
7234,23,28633.97,12730.91,645,14,Gold
1170,43,29267.08,18686.96,627,19,Gold
29955,32,37226.49,22076.93,626,17,Gold
53787,36,32439.71,20883.63,680,16,Gold
41663,27,17730.34,8847.49,666,12,Gold
65948,35,70159.8,32492.72,682,23,Platinum
83897,37,66137.04,26613.73,702,21,Platinum
35913,29,18173.13,7397.71,673,12,Gold
79580,50,45730.06,25419.6,751,31,Platinum
40113,46,31289.39,13241.62,638,19,Gold
15530,49,28284.03,18773.82,670,13,Gold
46666,40,26714.06,13115.44,632,17,Gold
52687,32,27981.51,18580.22,649,13,Gold
44973,36,22496.44,10154.05,590,16,Gold
46166,43,26071.87,12195.6,628,17,Gold
88146,53,56435.68,29201.84,757,32,Platinum
39576,43,39259.81,27726.36,629,17,Gold
30482,42,23462.84,12092.21,611,19,Gold
87367,59,62613.39,18577.59,715,25,Platinum
53766,48,27897.73,14161.48,625,12,Gold
35518,39,21649.11,12431.28,624,14,Gold
20020,49,34104.84,21117.03,629,17,Gold
42378,34,31969.62,11773.35,610,24,Gold
18423,30,31891.79,19404.76,638,14,Gold
24589,36,21061.61,11056.98,651,14,Gold
66665,64,70550.1,38583.04,758,28,Platinum
70345,43,105254.28,56369.79,699,30,Platinum
88169,59,55273.95,30465.43,737,25,Platinum
89078,54,52229.01,29737.84,746,36,Platinum
78340,34,54538.33,33863.15,732,21,Platinum
25296,35,29448.75,16781.66,736,15,Gold
19052,44,24263.12,13579.02,740,21,Gold
55506,36,20275.19,14519.23,579,18,Gold
4564,32,26096.51,13439.55,671,11,Gold
37179,46,27296.61,10398.97,643,14,Gold
66281,32,56612.83,23709.53,793,22,Platinum
60891,40,74404.89,35481.91,661,31,Platinum
51200,45,37032.65,21662.45,614,14,Gold
84397,39,53274.56,21161.71,721,33,Platinum
6419,41,27457.23,10589.95,645,17,Gold
41880,40,24108.97,10952.26,687,18,Gold
34515,48,27276.51,16768.72,630,17,Gold
63219,38,73566.1,36059.66,662,31,Platinum
45491,42,16087.05,9212.66,682,12,Gold
73712,58,91653.83,41284.35,769,25,Platinum
38673,47,27521.9,20085.94,704,15,Gold
64580,44,69877.57,31563.67,773,26,Platinum
78639,60,57939.04,34214.2,712,33,Platinum
3742,28,27606.4,12926.75,669,15,Gold
12076,35,27274.38,13077.7,672,14,Gold
91150,56,122329.77,43631.15,822,43,Black
26396,30,27807.88,19870.81,694,19,Gold
56112,44,30972.92,20624.17,667,19,Gold
43401,47,23389.63,17106.56,643,23,Gold
86485,40,62984.2,19794.23,708,34,Platinum
28424,47,21356.14,13527.23,604,11,Gold
52270,29,29064.45,18089.2,579,16,Gold
99494,68,99838.82,37394.87,798,50,Black
80237,53,70824.32,28633.24,698,35,Platinum
98146,56,117005.93,25742.24,780,54,Black
16302,34,25853.53,16043.4,655,22,Gold
56179,34,22814.5,13965.23,621,16,Gold
98815,63,168238.63,53210.84,765,43,Black
14159,36,31227.78,21417.26,654,12,Gold
55627,31,22080.98,14577.79,719,17,Gold
33272,25,27923.25,17623.98,683,10,Gold
52941,40,21539.06,11680.94,658,11,Gold
95198,43,145776.87,64338.12,792,47,Black
48511,36,21980.84,13121.6,571,9,Gold
1450,39,25106.36,11470.67,609,6,Gold
5470,23,25623.76,12871.91,626,14,Gold
259,22,27219.1,13771.79,667,11,Gold
63796,31,66536.3,30153.77,745,25,Platinum
36336,45,26674.45,13492.0,639,12,Gold
69111,53,36575.21,18860.54,738,25,Platinum
92202,55,114365.11,48354.15,758,43,Black
45577,38,33777.23,22740.83,667,13,Gold
99127,52,169400.45,43613.63,806,48,Black
44055,26,31421.4,21638.73,650,23,Gold
97201,64,186306.22,63074.08,773,50,Black
85626,52,64457.76,22306.53,726,20,Platinum
70220,31,61807.7,30420.64,711,32,Platinum
14006,35,22515.18,14141.29,626,12,Gold
31446,30,18818.08,10858.74,654,12,Gold
80979,53,42832.4,14141.54,676,30,Platinum
74139,62,72127.47,34348.99,754,37,Platinum
50576,46,29434.77,18698.75,662,19,Gold
56387,45,21691.58,8765.3,734,14,Gold
89325,31,89677.1,42051.99,717,29,Platinum
12509,38,17371.93,4722.03,686,19,Gold
44726,49,22999.99,15570.26,643,15,Gold
53504,28,22905.42,13069.52,664,13,Gold
32288,37,24325.97,15825.88,623,13,Gold
26565,24,29595.08,10520.63,625,17,Gold
38393,40,27289.22,13125.17,646,19,Gold
56447,22,27426.82,16388.35,689,10,Gold
80399,64,43951.31,24262.45,750,20,Platinum
1409,34,23386.6,12990.24,650,21,Gold
4994,28,27833.86,16946.06,640,15,Gold
58280,27,26635.75,12816.75,568,24,Gold
997,28,33988.43,23823.6,666,14,Gold
67289,40,55991.67,27288.25,717,26,Platinum
24808,31,29754.61,15876.76,711,16,Gold
63682,40,72654.53,29600.92,712,32,Platinum
14752,26,24264.22,14784.98,667,20,Gold
65658,30,72479.17,44085.99,736,26,Platinum
77166,45,63359.7,21351.37,679,29,Platinum
64564,50,78601.99,37285.35,751,22,Platinum
98770,47,84266.53,43872.09,807,51,Black
93179,51,143980.85,41805.49,773,50,Black
70281,49,55028.5,21503.48,721,30,Platinum
94414,61,130760.87,65666.21,791,45,Black
17082,35,24476.14,11972.3,593,15,Gold
28290,48,29857.43,17213.21,687,14,Gold
48239,37,22247.82,13635.04,669,21,Gold
81687,62,56524.3,32539.79,705,24,Platinum
52033,34,21856.57,10751.85,701,14,Gold
56222,33,18590.84,10293.81,650,21,Gold
16533,41,24560.96,10509.09,693,16,Gold
22572,49,29726.07,18681.79,649,9,Gold
63491,53,85829.14,49827.54,759,10,Platinum
93618,53,183707.55,60291.37,792,64,Black
17361,43,20095.15,12052.75,669,12,Gold
27950,25,35755.12,15931.17,649,10,Gold
49751,49,28354.39,13736.98,631,18,Gold
66673,34,58083.78,32161.24,710,32,Platinum
11026,44,32990.55,17198.3,614,13,Gold
4694,49,27634.49,20129.27,711,12,Gold
87761,39,67296.02,25959.75,724,39,Platinum
77144,55,60480.98,28297.16,714,21,Platinum
92137,60,86050.3,28399.31,752,39,Black
2285,34,22677.98,9993.71,656,12,Gold
97744,38,153303.1,38147.63,780,40,Black
21069,40,26891.29,9478.22,663,13,Gold
92561,57,135898.53,49639.89,798,47,Black
39040,35,27934.38,19091.42,673,13,Gold
77652,45,70637.38,31754.23,728,19,Platinum
82271,53,53483.59,23089.03,699,31,Platinum
25949,31,24536.91,13422.96,673,13,Gold
75234,32,71702.82,39226.42,713,23,Platinum
92973,40,198855.18,103516.38,795,53,Black
72798,40,64949.99,39125.22,714,27,Platinum
21622,43,30992.87,18756.07,597,19,Gold
15922,30,22247.74,11653.98,651,13,Gold
17701,25,24088.43,13181.61,663,15,Gold
80887,34,54553.17,19684.39,706,26,Platinum
7205,22,16281.64,9879.78,540,14,Gold
87310,36,51938.61,28088.85,731,39,Platinum
99993,56,128125.55,38630.52,803,38,Black
63748,62,58259.17,22784.59,736,29,Platinum
61949,52,69870.49,36642.7,713,29,Platinum
53754,46,27080.67,12410.67,707,16,Gold
44352,49,29407.33,18232.48,604,17,Gold
1311,40,24874.87,12792.2,676,22,Gold
84124,45,55974.91,25690.35,691,25,Platinum
23156,29,19185.91,13372.36,549,17,Gold
68242,30,51614.23,21191.86,725,24,Platinum
48914,25,27028.37,16354.13,670,19,Gold
89251,44,60667.99,34327.81,717,22,Platinum
16491,41,31982.99,18020.75,647,21,Gold
40807,36,29885.06,15503.9,604,14,Gold
74019,47,77468.4,26046.9,721,19,Platinum
5357,25,16839.93,8625.33,644,19,Gold
89956,32,89660.12,32112.03,745,26,Platinum
54940,38,25157.2,13330.95,708,16,Gold
3505,49,22491.08,10451.57,700,20,Gold
35353,34,22520.6,9553.87,600,23,Gold
30474,26,22369.56,13347.97,606,17,Gold
42172,45,24835.49,9257.66,639,17,Gold
43707,43,20210.3,11295.79,650,14,Gold
65170,31,76715.42,32730.71,790,23,Platinum
70307,52,66153.24,25465.15,731,33,Platinum
17799,34,24777.01,13183.01,655,11,Gold
6036,46,25346.69,16975.78,585,19,Gold
84282,54,61417.99,27515.93,742,32,Platinum
37790,29,24908.67,14779.3,646,9,Gold
96062,64,140778.63,55795.24,800,40,Black
56942,42,16900.28,7717.76,639,20,Gold
87487,50,62072.57,33254.98,715,35,Platinum
79144,35,85950.03,34514.07,718,26,Platinum
30357,38,38474.11,23843.13,592,16,Gold
92468,61,164675.04,38470.67,793,37,Black
94025,52,162634.08,52505.87,766,51,Black
70472,62,58374.97,29732.98,712,33,Platinum
37141,37,28775.37,13081.9,594,21,Gold
9408,41,22867.14,11639.18,657,12,Gold
25997,31,27744.89,12038.49,673,22,Gold
57251,49,21464.79,11164.33,620,16,Gold
47917,44,20840.07,9514.54,658,17,Gold
56084,24,22604.71,11101.13,571,13,Gold
38625,25,20187.04,12577.4,597,16,Gold
3289,34,21861.33,11753.2,627,15,Gold
8583,41,16904.13,8641.27,640,15,Gold
54110,30,24239.9,15929.82,687,13,Gold
57290,44,31037.29,14223.77,675,10,Gold
38219,37,28436.68,14337.81,591,9,Gold
72936,49,70149.31,37795.4,703,26,Platinum
97496,44,126355.52,24212.84,812,41,Black
86855,60,69288.2,36098.41,721,30,Platinum
19004,31,22119.87,14969.5,627,17,Gold
31305,49,8983.27,5191.03,566,17,Gold
43002,23,18906.07,12082.84,685,16,Gold
19619,41,23654.45,9377.18,704,11,Gold
75078,47,67434.42,21633.69,699,28,Platinum
61899,48,75248.82,41078.33,735,24,Platinum
92865,46,162910.26,54276.89,819,44,Black
40850,22,13233.84,7893.54,636,12,Gold
57245,38,26244.7,14451.86,758,20,Gold
79096,52,72746.59,41211.23,700,31,Platinum
34509,28,25627.05,12616.63,590,16,Gold
79763,33,83569.03,21272.26,705,38,Platinum
28957,46,34384.5,23164.06,623,12,Gold
51890,26,23403.81,15116.33,643,18,Gold
28330,22,20703.73,13131.03,651,23,Gold
74313,35,74909.74,26837.36,718,25,Platinum
25882,49,27585.53,16340.44,623,7,Gold
97923,60,127457.94,56744.39,778,39,Black
99279,56,117094.87,54863.66,813,46,Black
7181,28,26572.22,12413.87,663,10,Gold
31591,38,23293.76,14402.62,660,21,Gold
47886,48,22450.15,13257.59,590,7,Gold
60067,50,66423.03,34915.59,738,28,Platinum
28483,25,27883.96,16352.89,665,16,Gold
57675,43,21047.26,10529.18,631,16,Gold
74471,62,69749.1,36310.82,727,28,Platinum
55596,35,29898.86,11778.32,552,14,Gold
37186,37,26452.01,17610.0,649,15,Gold
34837,24,21076.35,10600.34,703,21,Gold
9871,40,25293.04,11423.58,677,7,Gold
88061,57,85140.32,40879.64,660,45,Platinum
31768,28,20317.84,7708.68,638,14,Gold
9494,41,26962.28,17527.4,709,13,Gold
78881,30,62521.35,14459.18,709,29,Platinum
89665,46,62986.13,28774.56,732,24,Platinum
28870,26,29247.91,12406.74,606,19,Gold
25642,40,31261.4,21238.41,652,12,Gold
29535,26,22673.86,17953.5,642,18,Gold
13420,40,26648.17,18053.08,644,11,Gold
11288,37,18171.02,9117.94,683,21,Gold
79951,48,80128.75,46798.2,713,26,Platinum
93849,59,131907.57,53325.65,803,44,Black
13671,33,33915.57,22416.19,696,20,Gold
22384,22,15815.08,5665.97,593,15,Gold
38468,48,22403.16,9937.22,658,13,Gold
71864,34,81623.68,36348.99,729,26,Platinum
99616,40,134084.11,32646.82,768,46,Black
28565,36,22330.13,12195.02,725,18,Gold
86035,53,72285.91,24501.69,746,29,Platinum
39541,34,23364.58,9047.79,758,12,Gold
41466,36,21378.94,9451.97,598,13,Gold
94951,61,169597.94,40073.79,831,48,Black
30305,23,20087.58,8701.72,647,15,Gold
30600,29,20919.95,10591.26,624,8,Gold
48665,23,30812.75,18915.0,679,11,Gold
80864,49,52440.73,22948.95,720,29,Platinum
99767,46,151433.17,49201.09,771,48,Black
75218,34,71355.77,44571.95,728,30,Platinum
82661,45,49903.79,15868.94,692,41,Platinum
8608,34,33761.46,18911.08,660,19,Gold
12262,35,24553.32,10560.9,631,12,Gold
53450,43,25928.77,17579.84,640,14,Gold
12668,29,23380.1,14123.76,666,13,Gold
39977,28,23007.76,10629.77,630,16,Gold
66002,59,72755.42,21888.33,709,31,Platinum
70097,40,88657.69,32512.87,738,22,Platinum
5858,25,22409.65,15941.83,640,12,Gold
71286,35,59523.07,30707.31,713,25,Platinum
43017,24,22396.27,13832.06,654,12,Gold
47153,36,20537.21,8353.62,687,19,Gold
93014,68,135918.41,68982.06,765,42,Black
50946,29,20088.62,11946.6,687,19,Gold
98831,59,123606.25,57361.77,805,44,Black
9853,41,28433.87,15822.26,600,21,Gold
94442,60,154533.47,76923.67,814,48,Black
69010,57,66583.4,24062.38,742,19,Platinum
7182,37,23205.21,18369.83,633,12,Gold
97648,37,190618.88,61294.88,794,52,Black
33023,49,28820.84,19284.85,719,10,Gold
52112,23,20921.96,12967.7,638,9,Gold
30013,43,19236.33,9001.69,653,10,Gold
38017,33,25910.48,12028.68,639,20,Gold
36313,29,31118.54,20729.12,647,18,Gold
64040,32,60063.36,35600.41,750,24,Platinum
71961,48,77204.38,45025.68,728,32,Platinum
84906,31,62193.62,31433.77,689,26,Platinum
7791,33,25569.85,16432.89,620,12,Gold
50960,23,26497.21,14497.05,633,19,Gold
69653,58,61869.33,21767.16,706,21,Platinum
42993,32,20851.15,10624.36,717,15,Gold
6389,47,29212.57,17547.34,643,20,Gold
76516,55,47513.97,12906.37,748,26,Platinum
94073,53,125687.06,38797.52,808,35,Black
56406,35,29720.96,14778.18,630,16,Gold
40125,42,31824.09,19868.77,654,14,Gold
80108,40,66624.93,43016.76,755,19,Platinum
